campaign_id,user_id,timestamp,device,ad_slot,ad_format,impression_id,click_id,click_position
45,708,2025-07-02 15:21:13,Desktop,video_pre_roll,video,274098,3075,3
49,7202,2025-07-09 11:13:55,Desktop,video_pre_roll,video,302889,3076,1
90,9946,2025-07-21 09:41:22,Mobile,video_pre_roll,video,586722,3077,1
89,1207,2025-08-04 13:41:11,Desktop,sidebar,video,579209,3078,2
82,6018,2025-07-26 23:02:19,Desktop,sidebar,video,529201,3079,1
5,7,2025-08-28 07:02:43,Mobile,video_pre_roll,video,29814,3080,1
98,6785,2025-08-14 00:33:03,Mobile,sidebar,video,635679,3081,1
45,7339,2025-08-25 16:25:00,Desktop,homepage,video,271615,3082,1
27,2498,2025-08-17 13:48:15,Tablet,sidebar,video,156481,3083,1
27,8762,2025-07-22 12:57:00,Mobile,sidebar,video,151993,3084,1
56,2468,2025-09-16 00:54:53,Tablet,homepage,video,353293,3085,1
97,7980,2025-07-29 17:13:30,Mobile,homepage,video,631658,3086,1
95,7787,2025-07-09 05:26:24,Desktop,video_pre_roll,video,613492,3087,2
65,1537,2025-08-02 20:07:15,Desktop,sidebar,video,409707,3088,1
98,9800,2025-07-26 21:35:37,Tablet,homepage,video,637234,3089,1
49,3438,2025-08-20 02:27:41,Desktop,video_pre_roll,video,303740,3090,2
79,811,2025-08-21 15:18:33,Desktop,sidebar,video,507933,3091,1
95,6460,2025-08-06 18:23:06,Mobile,homepage,video,612441,3092,2
89,3368,2025-07-12 01:20:06,Mobile,sidebar,video,578808,3093,2
78,6340,2025-08-25 13:10:46,Desktop,video_pre_roll,video,497570,3094,3
78,8825,2025-07-17 18:29:34,Mobile,video_pre_roll,video,492297,3095,1
85,353,2025-08-26 05:04:55,Mobile,homepage,video,552446,3096,1
27,2243,2025-07-31 20:50:05,Mobile,homepage,video,157426,3097,2
78,3935,2025-08-18 17:50:27,Mobile,homepage,video,495814,3098,1
15,4528,2025-08-07 20:38:49,Tablet,homepage,video,83304,3099,1
98,9519,2025-09-02 05:27:10,Mobile,video_pre_roll,video,640406,3100,1
90,7060,2025-08-23 00:58:59,Desktop,video_pre_roll,video,584387,3101,2
78,4858,2025-08-02 06:11:00,Tablet,sidebar,video,498101,3102,1
98,1543,2025-08-07 02:09:12,Mobile,homepage,video,642328,3103,1
85,2709,2025-07-28 18:34:12,Desktop,video_pre_roll,video,551166,3104,1
82,460,2025-07-08 21:22:43,Mobile,sidebar,video,525321,3105,1
85,96,2025-08-23 20:54:23,Mobile,video_pre_roll,video,550316,3106,1
95,3600,2025-07-18 20:20:43,Mobile,video_pre_roll,video,614144,3107,1
56,8741,2025-09-23 06:08:02,Desktop,homepage,video,352389,3108,1
89,3227,2025-07-20 00:12:09,Desktop,video_pre_roll,video,580873,3109,1
82,3709,2025-07-22 17:07:28,Desktop,homepage,video,523532,3110,1
47,4995,2025-07-29 17:39:33,Mobile,homepage,video,287588,3111,1
65,8754,2025-08-23 18:41:13,Desktop,homepage,video,409921,3112,3
15,5200,2025-08-16 04:58:05,Mobile,video_pre_roll,video,86203,3113,1
90,1071,2025-08-09 11:18:23,Tablet,video_pre_roll,video,587181,3114,2
98,7496,2025-08-11 18:57:26,Tablet,sidebar,video,634468,3115,3
15,2141,2025-07-02 16:41:09,Tablet,sidebar,video,86549,3116,1
98,2961,2025-07-30 05:09:32,Mobile,video_pre_roll,video,633675,3117,1
62,2556,2025-09-06 18:53:05,Desktop,sidebar,video,387871,3118,3
82,7021,2025-07-18 23:33:26,Desktop,homepage,video,524848,3119,1
98,8796,2025-08-26 11:32:24,Desktop,homepage,video,640110,3120,3
95,1644,2025-07-13 14:27:59,Tablet,sidebar,video,616004,3121,1
5,7061,2025-07-13 04:22:17,Tablet,video_pre_roll,video,30959,3122,2
97,8617,2025-08-16 12:43:58,Mobile,homepage,video,629290,3123,2
95,8481,2025-07-16 03:08:42,Tablet,sidebar,video,613533,3124,2
49,849,2025-08-03 08:59:01,Desktop,homepage,video,296989,3125,1
56,803,2025-09-24 05:48:03,Tablet,sidebar,video,349649,3126,1
95,247,2025-07-16 21:42:46,Tablet,sidebar,video,612722,3127,2
85,2442,2025-08-11 17:59:46,Tablet,homepage,video,550756,3128,2
79,1163,2025-07-30 14:45:59,Mobile,homepage,video,502266,3129,1
95,2878,2025-07-18 04:34:01,Tablet,sidebar,video,614280,3130,1
97,6706,2025-07-20 15:06:07,Tablet,video_pre_roll,video,628287,3131,1
90,2501,2025-07-25 07:16:59,Desktop,sidebar,video,585420,3132,1
49,702,2025-08-03 05:36:17,Tablet,sidebar,video,304905,3133,1
45,2739,2025-07-26 17:10:31,Mobile,sidebar,video,276792,3134,1
98,5868,2025-08-29 08:51:06,Desktop,homepage,video,634470,3135,2
79,3327,2025-08-11 02:54:22,Mobile,video_pre_roll,video,506017,3136,1
95,8946,2025-08-04 04:44:56,Tablet,video_pre_roll,video,616141,3137,1
95,2874,2025-08-05 01:54:55,Tablet,video_pre_roll,video,615786,3138,2
79,3972,2025-08-11 11:29:04,Tablet,video_pre_roll,video,507590,3139,1
65,940,2025-09-12 16:41:49,Mobile,homepage,video,411550,3140,1
27,8990,2025-07-20 08:07:32,Mobile,video_pre_roll,video,154577,3141,3
62,6369,2025-07-12 11:30:28,Mobile,sidebar,video,392999,3142,2
98,7585,2025-08-26 07:32:16,Desktop,homepage,video,638101,3143,1
56,4345,2025-08-03 08:44:15,Tablet,homepage,video,350264,3144,2
85,7759,2025-08-05 08:40:30,Desktop,sidebar,video,548491,3145,2
5,9268,2025-07-20 21:11:52,Tablet,video_pre_roll,video,33355,3146,2
45,5156,2025-07-03 20:29:18,Mobile,sidebar,video,276898,3147,1
82,4666,2025-07-06 14:56:55,Tablet,sidebar,video,527317,3148,1
78,2400,2025-08-05 18:21:10,Tablet,sidebar,video,493403,3149,1
95,3722,2025-08-13 12:05:38,Tablet,video_pre_roll,video,616932,3150,1
56,3724,2025-07-14 15:48:44,Desktop,video_pre_roll,video,348370,3151,1
98,9476,2025-09-01 16:40:19,Tablet,homepage,video,633813,3152,1
85,4826,2025-07-20 03:14:34,Tablet,homepage,video,552386,3153,1
56,7128,2025-09-21 04:03:12,Mobile,video_pre_roll,video,350811,3154,1
78,5346,2025-07-23 18:42:55,Tablet,sidebar,video,498551,3155,1
65,5076,2025-09-03 09:59:04,Tablet,homepage,video,410405,3156,2
65,3810,2025-07-15 18:47:12,Desktop,video_pre_roll,video,412026,3157,1
90,1917,2025-08-09 07:29:12,Tablet,video_pre_roll,video,582907,3158,1
27,4698,2025-08-06 18:58:44,Mobile,homepage,video,155110,3159,2
82,7744,2025-08-05 08:30:29,Desktop,sidebar,video,530314,3160,1
47,6163,2025-07-10 06:58:45,Tablet,sidebar,video,288340,3161,1
5,1819,2025-07-21 11:18:26,Mobile,sidebar,video,34280,3162,1
97,41,2025-07-31 11:42:12,Tablet,sidebar,video,629583,3163,1
56,3590,2025-08-05 21:19:56,Tablet,sidebar,video,354390,3164,1
47,1852,2025-08-21 04:26:00,Tablet,sidebar,video,286356,3165,3
45,3897,2025-08-16 22:07:50,Tablet,sidebar,video,272445,3166,1
56,1502,2025-07-26 03:24:52,Desktop,sidebar,video,349664,3167,1
97,17,2025-07-27 20:27:34,Mobile,homepage,video,628600,3168,1
79,1704,2025-08-24 21:09:45,Tablet,homepage,video,502173,3169,1
27,1078,2025-08-27 19:08:49,Mobile,video_pre_roll,video,152434,3170,1
13,121,2025-08-01 02:16:55,Desktop,sidebar,video,70435,3171,2
79,1226,2025-07-28 10:23:21,Tablet,video_pre_roll,video,501829,3172,1
79,7355,2025-08-01 18:53:27,Tablet,sidebar,video,499102,3173,1
45,906,2025-08-25 02:25:10,Tablet,video_pre_roll,video,276144,3174,2
49,6146,2025-08-12 23:54:19,Desktop,video_pre_roll,video,297024,3175,1
23,6894,2025-08-09 03:30:30,Tablet,video_pre_roll,video,126332,3176,1
89,5996,2025-07-22 16:52:29,Tablet,sidebar,video,581501,3177,1
47,1249,2025-07-25 04:19:38,Mobile,homepage,video,283469,3178,3
95,9711,2025-08-17 06:56:05,Tablet,video_pre_roll,video,618090,3179,1
49,8126,2025-08-01 05:16:46,Desktop,video_pre_roll,video,299010,3180,3
56,4876,2025-08-01 14:35:10,Mobile,homepage,video,350109,3181,1
27,8252,2025-07-11 16:34:10,Mobile,sidebar,video,151834,3182,1
95,4247,2025-08-16 15:14:54,Tablet,video_pre_roll,video,614094,3183,2
56,8362,2025-08-08 04:38:27,Desktop,video_pre_roll,video,355449,3184,1
95,7792,2025-08-15 21:44:18,Desktop,sidebar,video,617980,3185,1
85,3219,2025-07-14 15:18:11,Desktop,sidebar,video,552561,3186,1
100,3297,2025-08-21 07:40:53,Desktop,video_pre_roll,video,649566,3187,1
97,2787,2025-08-04 14:16:52,Tablet,video_pre_roll,video,632180,3188,1
85,3994,2025-07-09 16:36:29,Mobile,video_pre_roll,video,548226,3189,1
97,6114,2025-08-16 20:58:05,Tablet,sidebar,video,629969,3190,1
62,7919,2025-08-26 05:32:36,Mobile,video_pre_roll,video,388072,3191,3
90,7915,2025-08-11 05:27:11,Tablet,homepage,video,584458,3192,1
90,9831,2025-09-24 16:44:47,Mobile,sidebar,video,584913,3193,1
49,9117,2025-08-01 08:09:52,Mobile,sidebar,video,298400,3194,1
85,7493,2025-08-15 09:24:33,Desktop,homepage,video,555353,3195,2
93,6943,2025-08-23 04:42:00,Tablet,video_pre_roll,video,599020,3196,1
5,3774,2025-07-16 08:27:47,Desktop,sidebar,video,28577,3197,1
49,9163,2025-08-19 09:46:57,Mobile,homepage,video,304960,3198,3
65,105,2025-08-13 20:22:58,Mobile,sidebar,video,411701,3199,1
97,7646,2025-08-18 12:28:04,Desktop,video_pre_roll,video,631689,3200,1
98,6630,2025-07-17 05:36:29,Tablet,homepage,video,640400,3201,1
62,5321,2025-08-02 03:03:33,Tablet,sidebar,video,394002,3202,1
95,6013,2025-08-13 02:04:24,Tablet,homepage,video,616204,3203,1
23,883,2025-08-23 21:32:36,Tablet,homepage,video,127616,3204,3
78,6788,2025-07-08 05:14:33,Desktop,video_pre_roll,video,492105,3205,1
85,1087,2025-08-11 20:16:53,Tablet,video_pre_roll,video,554447,3206,1
13,8224,2025-07-19 15:21:14,Mobile,video_pre_roll,video,71231,3207,1
82,8038,2025-08-12 22:17:54,Mobile,sidebar,video,524516,3208,1
45,5694,2025-08-14 07:30:14,Mobile,sidebar,video,271009,3209,1
62,5292,2025-09-11 12:24:38,Tablet,video_pre_roll,video,393626,3210,2
45,48,2025-07-21 14:30:23,Tablet,homepage,video,276001,3211,3
82,7737,2025-07-30 23:46:45,Desktop,sidebar,video,527477,3212,1
85,7734,2025-07-08 21:21:51,Mobile,video_pre_roll,video,553321,3213,1
93,5564,2025-07-27 23:46:43,Mobile,homepage,video,600273,3214,1
5,4573,2025-07-20 16:58:38,Desktop,sidebar,video,33846,3215,3
95,8616,2025-07-30 02:58:30,Mobile,sidebar,video,614207,3216,1
79,1826,2025-08-07 16:21:14,Tablet,homepage,video,504921,3217,1
97,6910,2025-07-18 15:08:27,Desktop,sidebar,video,631270,3218,1
85,5496,2025-07-27 10:44:59,Mobile,homepage,video,549958,3219,3
49,8049,2025-08-14 16:39:30,Desktop,video_pre_roll,video,302539,3220,1
90,9759,2025-08-30 12:51:55,Desktop,video_pre_roll,video,586368,3221,1
5,2290,2025-07-10 09:30:30,Mobile,homepage,video,36491,3222,2
79,3652,2025-07-18 17:44:46,Mobile,video_pre_roll,video,505346,3223,1
56,7356,2025-08-13 23:53:14,Desktop,video_pre_roll,video,348630,3224,1
49,6984,2025-07-17 18:11:58,Desktop,sidebar,video,304271,3225,1
47,1374,2025-08-15 12:19:14,Mobile,sidebar,video,289468,3226,1
95,8657,2025-08-17 23:52:38,Tablet,homepage,video,612827,3227,1
90,8881,2025-08-16 06:05:06,Desktop,homepage,video,586585,3228,1
56,8137,2025-08-10 05:28:46,Tablet,homepage,video,354031,3229,2
95,4856,2025-08-07 22:55:35,Tablet,video_pre_roll,video,615796,3230,3
82,5786,2025-07-10 16:13:42,Tablet,video_pre_roll,video,526663,3231,2
82,9927,2025-07-27 09:58:21,Mobile,sidebar,video,529688,3232,2
27,1132,2025-08-15 11:13:52,Tablet,video_pre_roll,video,152618,3233,1
27,3798,2025-07-24 21:39:30,Desktop,sidebar,video,155165,3234,1
90,5792,2025-08-13 17:56:49,Tablet,sidebar,video,582294,3235,1
90,7327,2025-07-19 17:20:10,Desktop,homepage,video,584082,3236,1
90,5679,2025-07-21 03:09:58,Tablet,video_pre_roll,video,585572,3237,1
82,4051,2025-08-11 10:24:41,Desktop,homepage,video,523834,3238,2
95,8261,2025-07-30 03:11:07,Tablet,homepage,video,611271,3239,1
100,905,2025-08-10 00:06:11,Desktop,sidebar,video,649801,3240,1
95,1881,2025-07-12 12:28:01,Tablet,homepage,video,612221,3241,2
79,5062,2025-08-10 20:57:02,Desktop,video_pre_roll,video,503639,3242,3
45,7654,2025-08-24 01:32:36,Desktop,video_pre_roll,video,276082,3243,1
47,3931,2025-08-03 08:13:08,Tablet,video_pre_roll,video,287336,3244,1
23,8380,2025-08-02 02:23:40,Mobile,sidebar,video,126833,3245,1
65,7345,2025-09-13 00:14:04,Desktop,homepage,video,411880,3246,3
90,1604,2025-07-12 12:33:47,Tablet,video_pre_roll,video,586510,3247,1
45,9743,2025-07-03 19:10:30,Desktop,sidebar,video,274895,3248,2
89,2689,2025-08-11 07:25:13,Mobile,sidebar,video,579287,3249,3
5,9693,2025-07-14 19:46:58,Desktop,homepage,video,28586,3250,2
82,828,2025-08-02 04:21:27,Mobile,homepage,video,524386,3251,2
82,7578,2025-07-09 09:41:43,Mobile,homepage,video,529079,3252,1
93,8688,2025-07-29 04:52:41,Tablet,homepage,video,600383,3253,3
5,2388,2025-08-21 15:48:20,Desktop,video_pre_roll,video,34204,3254,2
27,8205,2025-07-27 23:13:40,Tablet,homepage,video,155141,3255,1
47,9578,2025-08-11 17:45:05,Desktop,homepage,video,284847,3256,1
5,9592,2025-07-26 02:41:57,Desktop,sidebar,video,26906,3257,1
15,8673,2025-07-02 13:43:36,Mobile,sidebar,video,87529,3258,2
97,5580,2025-07-08 05:05:10,Tablet,homepage,video,627476,3259,2
82,1475,2025-08-03 01:15:50,Tablet,sidebar,video,527615,3260,2
78,8173,2025-07-10 14:15:11,Mobile,video_pre_roll,video,497294,3261,1
45,9973,2025-08-13 08:55:32,Desktop,video_pre_roll,video,270470,3262,1
49,4911,2025-08-01 10:26:23,Desktop,sidebar,video,300282,3263,1
5,1568,2025-07-24 19:38:04,Mobile,homepage,video,35653,3264,1
98,1117,2025-08-13 06:59:42,Desktop,sidebar,video,638218,3265,1
82,9908,2025-07-24 02:52:25,Tablet,homepage,video,528290,3266,1
45,6045,2025-07-10 20:06:53,Mobile,sidebar,video,272688,3267,1
98,2915,2025-08-17 17:08:23,Desktop,video_pre_roll,video,636242,3268,1
27,9119,2025-07-26 13:10:41,Tablet,sidebar,video,156112,3269,1
45,9762,2025-08-14 20:37:32,Desktop,video_pre_roll,video,271445,3270,1
45,4432,2025-08-13 07:59:37,Mobile,video_pre_roll,video,269573,3271,1
97,5257,2025-08-02 21:07:03,Tablet,sidebar,video,633096,3272,2
85,5652,2025-07-10 04:32:08,Desktop,video_pre_roll,video,549028,3273,1
79,7522,2025-08-18 16:21:26,Tablet,homepage,video,501566,3274,2
79,3286,2025-08-27 00:13:16,Mobile,video_pre_roll,video,499476,3275,1
85,3157,2025-07-11 02:00:29,Desktop,homepage,video,548196,3276,1
47,1990,2025-08-10 13:40:17,Mobile,homepage,video,284326,3277,2
49,8066,2025-07-14 09:07:53,Tablet,sidebar,video,300711,3278,1
85,6604,2025-08-25 23:09:41,Mobile,homepage,video,550243,3279,3
45,173,2025-07-06 14:47:09,Tablet,video_pre_roll,video,275001,3280,1
15,8561,2025-08-12 21:33:21,Desktop,sidebar,video,84273,3281,1
15,6132,2025-07-30 23:21:32,Mobile,homepage,video,87490,3282,2
23,7908,2025-07-30 11:49:30,Desktop,video_pre_roll,video,131218,3283,2
23,6164,2025-08-22 09:20:47,Tablet,video_pre_roll,video,126824,3284,1
47,8407,2025-07-19 18:57:37,Mobile,homepage,video,285406,3285,3
5,1577,2025-08-16 22:04:15,Tablet,video_pre_roll,video,36247,3286,1
45,5481,2025-08-23 00:38:52,Tablet,homepage,video,268510,3287,1
27,2630,2025-08-27 23:40:46,Mobile,sidebar,video,151773,3288,2
79,974,2025-07-31 03:53:35,Mobile,video_pre_roll,video,507001,3289,1
49,7926,2025-07-21 04:29:54,Desktop,homepage,video,302337,3290,1
62,1481,2025-08-05 04:24:19,Desktop,video_pre_roll,video,394251,3291,2
98,6385,2025-07-26 13:29:59,Mobile,homepage,video,635363,3292,2
90,3733,2025-09-14 03:37:56,Mobile,video_pre_roll,video,585815,3293,1
78,6129,2025-08-01 16:36:38,Tablet,sidebar,video,491811,3294,2
79,1000,2025-08-15 19:08:42,Tablet,sidebar,video,505581,3295,2
56,953,2025-09-18 20:58:31,Tablet,homepage,video,349488,3296,1
62,3919,2025-08-29 15:17:58,Desktop,sidebar,video,394255,3297,2
79,2711,2025-08-11 02:29:12,Tablet,video_pre_roll,video,507039,3298,1
27,490,2025-07-29 03:27:40,Desktop,video_pre_roll,video,155336,3299,1
79,1455,2025-08-24 03:35:36,Tablet,sidebar,video,507714,3300,3
100,4240,2025-08-16 13:57:09,Tablet,sidebar,video,650092,3301,2
79,1629,2025-08-20 04:44:24,Mobile,sidebar,video,503400,3302,1
49,3437,2025-07-18 15:26:49,Tablet,video_pre_roll,video,302451,3303,1
98,5923,2025-08-31 12:02:09,Desktop,sidebar,video,635794,3304,1
97,1976,2025-07-30 06:57:53,Tablet,video_pre_roll,video,630900,3305,1
27,4089,2025-07-07 10:36:01,Tablet,video_pre_roll,video,151987,3306,2
47,7226,2025-08-14 21:00:26,Mobile,sidebar,video,287425,3307,2
56,9817,2025-09-15 08:33:56,Mobile,sidebar,video,355613,3308,2
27,476,2025-08-22 03:32:40,Desktop,video_pre_roll,video,153087,3309,1
98,984,2025-07-25 10:06:32,Desktop,sidebar,video,637431,3310,1
79,9583,2025-08-14 02:11:47,Mobile,sidebar,video,507940,3311,2
62,4144,2025-09-16 03:05:44,Tablet,video_pre_roll,video,388259,3312,1
90,3432,2025-08-04 16:43:22,Mobile,homepage,video,587411,3313,1
78,2617,2025-07-13 10:35:15,Desktop,sidebar,video,492788,3314,3
56,2074,2025-09-17 03:55:23,Mobile,sidebar,video,352940,3315,2
5,5366,2025-08-10 17:58:10,Tablet,homepage,video,33436,3316,1
95,4480,2025-08-09 14:14:50,Mobile,homepage,video,614259,3317,1
82,3862,2025-07-31 08:21:38,Mobile,homepage,video,526114,3318,1
98,304,2025-08-10 02:42:27,Tablet,sidebar,video,635784,3319,1
27,1825,2025-07-08 02:07:26,Mobile,homepage,video,155239,3320,1
95,3208,2025-07-21 19:48:32,Tablet,sidebar,video,615933,3321,2
13,4898,2025-09-08 00:19:12,Mobile,video_pre_roll,video,70198,3322,2
65,1176,2025-07-17 09:49:53,Tablet,video_pre_roll,video,412352,3323,1
45,5377,2025-08-12 22:39:26,Desktop,sidebar,video,275182,3324,1
98,1707,2025-08-26 19:08:34,Desktop,homepage,video,635911,3325,2
98,3988,2025-07-18 11:55:58,Mobile,sidebar,video,635302,3326,2
85,9533,2025-08-12 04:08:38,Tablet,video_pre_roll,video,547856,3327,3
45,1832,2025-07-22 21:02:50,Tablet,homepage,video,276570,3328,2
27,7557,2025-07-10 18:59:06,Mobile,sidebar,video,152140,3329,1
65,9530,2025-08-02 10:36:55,Mobile,sidebar,video,412561,3330,3
82,7431,2025-07-11 04:12:38,Desktop,sidebar,video,525640,3331,1
5,4640,2025-08-05 00:29:37,Mobile,sidebar,video,30534,3332,3
95,7801,2025-07-31 02:09:04,Tablet,homepage,video,611383,3333,2
97,2500,2025-07-31 16:07:46,Desktop,homepage,video,627363,3334,1
5,9084,2025-07-16 22:27:22,Mobile,sidebar,video,34557,3335,1
13,6796,2025-09-03 01:00:57,Mobile,sidebar,video,71393,3336,1
78,3073,2025-07-17 06:38:38,Tablet,sidebar,video,497042,3337,1
15,9213,2025-07-16 17:30:08,Mobile,video_pre_roll,video,85791,3338,2
97,6383,2025-08-04 22:13:57,Mobile,video_pre_roll,video,630352,3339,1
97,5997,2025-07-06 10:25:15,Tablet,homepage,video,630063,3340,1
89,3614,2025-07-15 06:50:23,Tablet,sidebar,video,579170,3341,3
13,4929,2025-08-02 13:02:59,Tablet,sidebar,video,70844,3342,1
5,4694,2025-07-18 21:41:07,Desktop,video_pre_roll,video,30216,3343,2
5,4856,2025-08-26 12:37:50,Desktop,sidebar,video,26559,3344,1
95,4366,2025-08-16 19:30:04,Desktop,homepage,video,612160,3345,1
78,3299,2025-07-23 08:55:58,Tablet,homepage,video,498120,3346,2
93,5513,2025-08-29 00:48:44,Mobile,video_pre_roll,video,600309,3347,1
98,7961,2025-09-16 08:52:32,Tablet,sidebar,video,636037,3348,1
95,2443,2025-08-06 17:58:31,Mobile,sidebar,video,618267,3349,1
79,1000,2025-08-15 05:48:43,Desktop,video_pre_roll,video,499176,3350,2
79,8257,2025-08-14 01:52:10,Tablet,sidebar,video,507661,3351,1
78,4394,2025-07-08 02:16:32,Tablet,sidebar,video,492072,3352,1
15,6946,2025-08-07 08:54:29,Mobile,homepage,video,86583,3353,2
62,896,2025-09-16 19:32:48,Desktop,homepage,video,391711,3354,2
15,3661,2025-07-16 22:54:45,Mobile,sidebar,video,84118,3355,2
5,5500,2025-08-20 21:45:53,Desktop,homepage,video,31194,3356,1
5,980,2025-08-18 14:49:20,Desktop,homepage,video,30843,3357,1
27,5584,2025-08-30 11:06:29,Mobile,homepage,video,153925,3358,2
78,2345,2025-07-08 21:58:19,Desktop,homepage,video,493896,3359,1
49,221,2025-07-11 15:31:15,Desktop,homepage,video,297476,3360,1
97,7870,2025-08-07 10:56:43,Desktop,homepage,video,627046,3361,2
89,5174,2025-07-17 23:31:33,Mobile,homepage,video,581063,3362,2
5,7822,2025-07-23 15:46:05,Tablet,video_pre_roll,video,28199,3363,1
62,7547,2025-09-04 09:04:36,Tablet,sidebar,video,388625,3364,1
13,1178,2025-09-09 01:48:12,Desktop,sidebar,video,72016,3365,1
78,7096,2025-08-27 12:44:42,Mobile,sidebar,video,495836,3366,2
45,2514,2025-08-26 02:43:56,Mobile,video_pre_roll,video,276291,3367,2
93,5387,2025-08-20 11:21:07,Mobile,video_pre_roll,video,601662,3368,1
79,2886,2025-07-22 09:55:33,Tablet,sidebar,video,507738,3369,1
56,187,2025-09-26 02:45:48,Tablet,sidebar,video,348685,3370,1
82,7118,2025-07-18 18:56:39,Mobile,sidebar,video,523987,3371,3
49,9074,2025-07-23 10:26:03,Desktop,sidebar,video,301566,3372,2
97,7803,2025-08-08 08:40:34,Desktop,homepage,video,629676,3373,1
79,7225,2025-07-19 03:48:25,Mobile,homepage,video,503876,3374,3
93,3846,2025-08-28 20:13:08,Desktop,sidebar,video,601602,3375,1
49,1743,2025-07-17 09:32:16,Mobile,video_pre_roll,video,302709,3376,1
5,5042,2025-08-01 19:11:41,Desktop,sidebar,video,27623,3377,1
5,5676,2025-07-29 08:11:45,Tablet,video_pre_roll,video,28619,3378,3
5,5043,2025-08-01 05:35:03,Tablet,video_pre_roll,video,28058,3379,1
97,1235,2025-07-12 11:30:27,Mobile,homepage,video,628681,3380,1
27,3404,2025-08-03 13:44:48,Tablet,homepage,video,156732,3381,1
90,2774,2025-07-29 00:21:21,Tablet,homepage,video,585452,3382,1
78,4552,2025-07-27 09:30:18,Tablet,homepage,video,497931,3383,1
89,4423,2025-07-23 08:21:54,Mobile,video_pre_roll,video,578533,3384,1
47,9582,2025-08-23 13:46:42,Mobile,video_pre_roll,video,288074,3385,3
56,321,2025-07-19 19:14:19,Mobile,sidebar,video,352876,3386,1
15,4446,2025-08-06 22:16:32,Tablet,sidebar,video,82157,3387,1
15,711,2025-07-30 22:08:36,Desktop,sidebar,video,84694,3388,1
45,9124,2025-07-19 21:08:28,Mobile,video_pre_roll,video,270345,3389,2
45,5227,2025-08-20 05:13:59,Mobile,video_pre_roll,video,273400,3390,1
82,8841,2025-07-25 07:24:32,Mobile,sidebar,video,526443,3391,1
78,7145,2025-07-21 14:09:49,Tablet,video_pre_roll,video,493156,3392,2
100,4360,2025-07-14 22:38:33,Desktop,video_pre_roll,video,651943,3393,2
97,4152,2025-08-13 13:19:48,Mobile,sidebar,video,629529,3394,3
5,6471,2025-07-12 10:04:16,Desktop,video_pre_roll,video,34621,3395,1
45,5192,2025-07-20 06:21:07,Tablet,video_pre_roll,video,271801,3396,1
98,2857,2025-09-06 00:01:23,Desktop,homepage,video,635614,3397,3
89,3132,2025-08-08 23:26:25,Mobile,homepage,video,580633,3398,2
27,2172,2025-07-10 00:59:56,Desktop,video_pre_roll,video,152081,3399,2
95,5045,2025-07-22 00:37:21,Tablet,homepage,video,612961,3400,1
56,6276,2025-08-24 12:26:58,Tablet,sidebar,video,353871,3401,2
79,9172,2025-07-20 13:10:31,Mobile,video_pre_roll,video,507605,3402,2
97,9953,2025-07-24 16:09:09,Mobile,sidebar,video,628668,3403,1
98,8035,2025-08-10 15:19:57,Tablet,homepage,video,638314,3404,1
79,6732,2025-07-17 09:12:16,Mobile,homepage,video,507555,3405,2
100,5154,2025-07-17 03:49:00,Tablet,homepage,video,651290,3406,1
23,3716,2025-08-05 03:55:55,Desktop,homepage,video,129982,3407,1
49,4407,2025-07-19 22:15:04,Mobile,video_pre_roll,video,299008,3408,1
27,7898,2025-08-31 18:07:54,Mobile,video_pre_roll,video,151974,3409,2
65,8292,2025-08-09 22:58:58,Mobile,homepage,video,413041,3410,2
89,8186,2025-07-25 01:08:19,Tablet,sidebar,video,579727,3411,1
23,9125,2025-07-19 21:33:43,Desktop,video_pre_roll,video,128454,3412,2
27,6743,2025-08-14 08:38:54,Desktop,sidebar,video,153161,3413,1
15,4047,2025-07-02 18:41:22,Mobile,homepage,video,84672,3414,2
56,8749,2025-08-05 02:42:09,Mobile,homepage,video,353173,3415,1
95,5638,2025-07-20 22:24:59,Tablet,video_pre_roll,video,615737,3416,2
85,9805,2025-07-09 16:42:33,Mobile,video_pre_roll,video,554521,3417,1
45,8448,2025-08-02 14:24:30,Mobile,video_pre_roll,video,273238,3418,1
49,4974,2025-08-19 20:11:59,Desktop,video_pre_roll,video,301191,3419,1
45,7531,2025-08-27 05:49:54,Tablet,sidebar,video,269237,3420,1
98,6515,2025-08-14 15:21:19,Tablet,video_pre_roll,video,637939,3421,2
98,7118,2025-08-16 17:44:51,Tablet,sidebar,video,633499,3422,1
45,5372,2025-07-05 09:57:32,Mobile,sidebar,video,269680,3423,1
15,3955,2025-07-27 07:43:59,Desktop,homepage,video,87968,3424,3
49,8304,2025-08-11 18:04:50,Desktop,video_pre_roll,video,302745,3425,1
97,1893,2025-08-06 01:09:07,Tablet,sidebar,video,629239,3426,3
85,8932,2025-07-15 18:53:29,Tablet,sidebar,video,552381,3427,3
98,2916,2025-09-08 05:49:28,Mobile,homepage,video,634330,3428,1
15,2516,2025-07-28 02:09:34,Mobile,sidebar,video,83101,3429,1
49,1987,2025-07-24 00:32:42,Desktop,homepage,video,297909,3430,1
98,739,2025-08-04 13:03:38,Desktop,sidebar,video,642433,3431,2
62,7529,2025-07-25 17:48:02,Desktop,sidebar,video,391099,3432,1
95,9422,2025-08-02 02:45:54,Tablet,video_pre_roll,video,617347,3433,1
65,8842,2025-07-29 05:35:15,Desktop,sidebar,video,410577,3434,2
85,6838,2025-08-27 18:11:06,Tablet,video_pre_roll,video,550288,3435,1
