user_id,region,device,subscription_tier,signup_date
8206,US,Mobile,Premium,2025-03-22
8207,US,Mobile,Free,2024-09-09
8208,US,Desktop,Free,2024-04-29
8209,US,Mobile,Free,2024-10-27
8210,US,Desktop,Premium,2025-01-31
8211,US,Mobile,Free,2024-09-02
8212,EU,Mobile,Free,2024-02-23
8213,US,Mobile,Free,2024-04-29
8214,EU,Mobile,Free,2024-02-24
8215,US,Desktop,Free,2024-05-01
8216,EU,Mobile,Basic,2025-06-17
8217,EU,Desktop,Free,2023-11-14
8218,US,Mobile,Basic,2024-10-11
8219,US,Mobile,Free,2024-04-25
8220,EU,Desktop,Free,2024-07-24
8221,APAC,Mobile,Basic,2024-01-08
8222,US,Desktop,Free,2025-06-21
8223,US,Desktop,Free,2024-02-22
8224,APAC,Desktop,Free,2024-02-17
8225,US,Mobile,Free,2023-11-19
8226,EU,Mobile,Basic,2023-11-05
8227,US,Desktop,Basic,2024-04-01
8228,US,Desktop,Basic,2025-08-08
8229,EU,Desktop,Free,2025-05-01
8230,EU,Mobile,Free,2024-07-13
8231,US,Mobile,Free,2025-05-17
8232,US,Mobile,Basic,2023-12-16
8233,EU,Desktop,Free,2024-06-28
8234,EU,Mobile,Free,2025-04-20
8235,US,Mobile,Basic,2025-06-21
8236,EU,Desktop,Free,2023-12-31
8237,EU,Mobile,Premium,2024-08-03
8238,EU,Mobile,Free,2025-07-12
8239,EU,Mobile,Basic,2024-06-17
8240,US,Mobile,Free,2024-05-21
8241,EU,Mobile,Premium,2024-09-06
8242,EU,Mobile,Free,2024-01-05
8243,US,Mobile,Free,2025-02-16
8244,US,Mobile,Free,2025-09-27
8245,US,Mobile,Premium,2023-11-11
8246,EU,Desktop,Premium,2025-03-12
8247,US,Mobile,Free,2025-07-20
8248,EU,Mobile,Basic,2025-01-03
8249,APAC,Mobile,Basic,2025-08-28
8250,EU,Mobile,Free,2024-06-12
8251,APAC,Mobile,Free,2024-10-21
8252,APAC,Mobile,Premium,2024-05-06
8253,US,Desktop,Free,2024-09-15
8254,EU,Mobile,Free,2024-10-18
8255,US,Desktop,Free,2024-01-29
8256,APAC,Mobile,Free,2024-05-04
8257,US,Mobile,Basic,2024-10-31
8258,APAC,Mobile,Free,2025-07-02
8259,EU,Desktop,Free,2025-02-16
8260,EU,Mobile,Free,2025-07-15
8261,US,Mobile,Free,2025-03-09
8262,US,Mobile,Free,2024-02-01
8263,EU,Mobile,Premium,2025-07-29
8264,US,Tablet,Free,2025-09-21
8265,APAC,Mobile,Basic,2025-07-13
8266,US,Desktop,Free,2024-12-09
8267,EU,Desktop,Free,2025-07-26
8268,US,Mobile,Free,2025-09-15
8269,EU,Mobile,Basic,2024-10-01
8270,EU,Desktop,Premium,2024-12-07
8271,US,Mobile,Free,2024-05-09
8272,US,Mobile,Free,2024-04-17
8273,US,Desktop,Basic,2025-09-19
8274,EU,Desktop,Free,2025-06-07
8275,EU,Desktop,Basic,2024-09-23
8276,EU,Desktop,Free,2024-04-29
8277,EU,Mobile,Basic,2025-02-27
8278,US,Mobile,Basic,2023-12-12
8279,US,Mobile,Free,2024-04-29
8280,US,Desktop,Basic,2025-08-16
8281,US,Tablet,Free,2025-07-13
8282,APAC,Mobile,Free,2025-09-25
8283,APAC,Mobile,Free,2024-03-12
8284,US,Mobile,Free,2025-01-17
8285,EU,Desktop,Free,2024-03-12
8286,APAC,Mobile,Premium,2025-07-22
8287,US,Mobile,Basic,2025-05-27
8288,US,Tablet,Free,2025-09-18
8289,US,Desktop,Premium,2024-01-02
8290,EU,Mobile,Free,2025-07-05
8291,APAC,Tablet,Basic,2024-05-27
8292,EU,Mobile,Free,2025-03-02
8293,US,Mobile,Basic,2023-11-29
8294,US,Mobile,Basic,2023-11-17
8295,EU,Desktop,Basic,2025-02-09
8296,APAC,Desktop,Free,2023-10-25
8297,EU,Mobile,Free,2023-12-13
8298,EU,Tablet,Free,2025-02-05
8299,US,Mobile,Free,2025-01-31
8300,APAC,Desktop,Free,2024-10-04
8301,EU,Desktop,Basic,2023-11-14
8302,US,Mobile,Premium,2024-08-22
8303,EU,Mobile,Free,2024-10-13
8304,US,Desktop,Free,2025-07-04
8305,US,Mobile,Premium,2025-03-07
8306,US,Desktop,Premium,2024-08-11
8307,US,Mobile,Free,2023-10-13
8308,US,Desktop,Free,2024-01-13
8309,US,Mobile,Basic,2023-12-11
8310,EU,Mobile,Basic,2025-01-24
8311,US,Mobile,Free,2024-12-03
8312,US,Desktop,Basic,2025-01-25
8313,US,Mobile,Basic,2025-05-29
8314,EU,Mobile,Free,2024-04-19
8315,US,Tablet,Basic,2025-03-27
8316,US,Desktop,Free,2024-05-14
8317,APAC,Mobile,Basic,2024-11-12
8318,EU,Tablet,Basic,2024-01-01
8319,APAC,Desktop,Free,2025-04-20
8320,US,Mobile,Basic,2024-07-08
8321,US,Mobile,Basic,2025-01-07
8322,EU,Desktop,Premium,2025-05-25
8323,US,Desktop,Free,2025-10-01
8324,US,Mobile,Free,2023-12-01
8325,US,Mobile,Premium,2025-03-24
8326,APAC,Mobile,Basic,2023-10-13
8327,US,Mobile,Premium,2024-07-03
8328,APAC,Mobile,Free,2024-12-17
8329,APAC,Mobile,Free,2024-08-29
8330,US,Desktop,Free,2024-01-08
8331,EU,Desktop,Premium,2025-03-02
8332,EU,Mobile,Premium,2024-09-25
8333,APAC,Mobile,Basic,2025-07-22
8334,US,Mobile,Free,2025-01-12
8335,EU,Mobile,Free,2025-09-07
8336,US,Tablet,Basic,2024-12-10
8337,APAC,Desktop,Basic,2025-07-15
8338,US,Mobile,Basic,2025-01-15
8339,US,Mobile,Free,2024-09-23
8340,EU,Mobile,Free,2023-11-07
8341,APAC,Desktop,Free,2024-08-25
8342,EU,Mobile,Basic,2025-02-08
8343,US,Desktop,Free,2024-10-23
8344,US,Desktop,Premium,2025-04-16
8345,APAC,Mobile,Basic,2024-04-30
8346,EU,Desktop,Free,2024-10-12
8347,APAC,Desktop,Free,2025-08-08
8348,US,Desktop,Premium,2024-02-23
8349,US,Tablet,Free,2025-03-20
8350,EU,Mobile,Free,2024-11-26
8351,APAC,Mobile,Premium,2024-06-25
8352,US,Desktop,Basic,2024-11-02
8353,APAC,Desktop,Basic,2024-07-20
8354,EU,Tablet,Free,2024-06-28
8355,US,Mobile,Premium,2024-11-01
8356,US,Desktop,Free,2024-12-17
8357,US,Mobile,Free,2023-12-01
8358,EU,Mobile,Free,2024-12-29
8359,US,Mobile,Free,2024-10-08
8360,US,Mobile,Premium,2024-01-26
8361,APAC,Mobile,Basic,2024-09-08
8362,US,Desktop,Basic,2025-03-06
8363,US,Mobile,Premium,2024-06-13
8364,US,Mobile,Free,2024-12-07
8365,EU,Mobile,Free,2025-09-27
8366,EU,Mobile,Basic,2024-01-14
8367,US,Tablet,Basic,2024-04-27
8368,EU,Mobile,Free,2024-12-30
8369,EU,Mobile,Free,2024-06-15
8370,US,Desktop,Free,2025-01-12
8371,US,Desktop,Free,2024-01-04
8372,US,Desktop,Free,2024-10-24
8373,US,Desktop,Free,2024-04-28
8374,EU,Tablet,Free,2024-07-28
8375,EU,Mobile,Free,2024-02-14
8376,US,Tablet,Free,2025-03-04
8377,US,Desktop,Premium,2023-12-28
8378,US,Mobile,Premium,2024-04-29
8379,EU,Desktop,Basic,2024-04-02
8380,US,Desktop,Premium,2024-05-19
8381,EU,Mobile,Premium,2023-11-26
8382,US,Mobile,Free,2025-07-21
8383,EU,Tablet,Free,2025-01-07
8384,APAC,Mobile,Premium,2024-07-18
8385,US,Mobile,Basic,2024-07-11
8386,US,Desktop,Free,2025-06-13
8387,APAC,Mobile,Basic,2025-05-21
8388,US,Mobile,Free,2024-02-24
8389,EU,Desktop,Free,2025-05-28
8390,US,Desktop,Free,2025-07-19
8391,EU,Mobile,Free,2025-09-14
8392,US,Tablet,Free,2024-07-26
8393,APAC,Mobile,Premium,2024-06-09
8394,EU,Mobile,Free,2025-09-11
8395,EU,Mobile,Free,2024-07-28
8396,EU,Desktop,Free,2025-05-12
8397,EU,Mobile,Basic,2025-08-30
8398,US,Mobile,Premium,2025-08-14
8399,APAC,Desktop,Free,2025-03-27
8400,APAC,Mobile,Free,2025-07-22
8401,US,Desktop,Free,2025-05-17
8402,APAC,Mobile,Basic,2024-10-12
8403,EU,Tablet,Free,2024-07-03
8404,EU,Mobile,Free,2023-12-29
8405,US,Mobile,Free,2024-01-05
8406,US,Mobile,Free,2025-08-06
8407,US,Desktop,Premium,2024-04-07
8408,US,Desktop,Free,2024-04-23
8409,EU,Mobile,Free,2025-07-26
8410,US,Desktop,Premium,2025-07-07
8411,US,Mobile,Premium,2025-02-24
8412,APAC,Tablet,Free,2024-08-19
8413,US,Tablet,Premium,2024-12-07
8414,US,Tablet,Basic,2025-07-12
8415,US,Desktop,Free,2025-05-30
8416,US,Tablet,Free,2023-12-09
8417,EU,Mobile,Free,2024-10-16
8418,EU,Desktop,Free,2024-07-10
8419,EU,Desktop,Free,2024-03-31
8420,US,Tablet,Basic,2025-02-23
8421,EU,Mobile,Premium,2025-09-15
8422,US,Mobile,Free,2024-07-16
8423,US,Mobile,Free,2023-12-28
8424,US,Desktop,Free,2024-04-19
8425,US,Mobile,Basic,2024-01-05
8426,US,Mobile,Basic,2023-12-19
8427,US,Mobile,Free,2025-06-03
8428,APAC,Mobile,Basic,2024-02-07
8429,US,Mobile,Free,2024-07-01
8430,US,Mobile,Basic,2024-02-17
8431,US,Tablet,Free,2024-01-09
8432,EU,Desktop,Free,2025-05-07
8433,US,Mobile,Free,2025-09-23
8434,APAC,Desktop,Premium,2025-08-14
8435,APAC,Desktop,Basic,2023-12-19
8436,US,Mobile,Premium,2025-03-28
8437,US,Mobile,Free,2025-03-31
8438,US,Desktop,Free,2024-12-10
8439,EU,Mobile,Free,2023-11-07
8440,US,Desktop,Basic,2024-06-29
8441,US,Mobile,Premium,2024-03-10
8442,US,Mobile,Premium,2025-06-07
8443,EU,Tablet,Basic,2024-01-09
8444,US,Mobile,Basic,2024-05-07
8445,US,Desktop,Premium,2025-04-17
8446,EU,Mobile,Free,2024-03-05
8447,EU,Mobile,Premium,2024-09-15
8448,APAC,Mobile,Premium,2025-04-04
8449,US,Mobile,Free,2023-12-12
8450,EU,Mobile,Basic,2024-04-04
8451,EU,Mobile,Free,2025-09-29
8452,US,Mobile,Free,2024-10-12
8453,EU,Desktop,Basic,2023-12-09
8454,US,Mobile,Free,2025-01-01
8455,APAC,Desktop,Free,2024-07-22
8456,US,Mobile,Premium,2023-10-28
8457,EU,Mobile,Free,2023-12-26
8458,US,Desktop,Free,2024-01-23
8459,APAC,Mobile,Basic,2025-04-19
8460,US,Mobile,Free,2025-07-09
8461,APAC,Mobile,Free,2025-04-03
8462,APAC,Desktop,Free,2024-09-17
8463,US,Desktop,Free,2024-02-17
8464,APAC,Mobile,Free,2024-04-22
8465,APAC,Mobile,Premium,2024-01-06
8466,US,Desktop,Free,2024-07-31
8467,US,Mobile,Free,2023-10-31
8468,EU,Mobile,Premium,2023-10-31
8469,US,Mobile,Premium,2024-10-28
8470,US,Mobile,Free,2025-08-08
8471,US,Mobile,Basic,2024-03-24
8472,US,Desktop,Basic,2024-09-06
8473,US,Mobile,Basic,2023-11-27
8474,US,Mobile,Basic,2024-08-26
8475,APAC,Tablet,Free,2024-12-06
8476,EU,Mobile,Free,2024-03-05
8477,US,Mobile,Free,2024-04-18
8478,EU,Mobile,Basic,2023-10-22
8479,EU,Desktop,Basic,2025-01-06
8480,APAC,Mobile,Free,2025-01-01
8481,US,Mobile,Free,2024-01-27
8482,US,Tablet,Premium,2025-05-03
8483,APAC,Desktop,Free,2024-02-16
8484,APAC,Desktop,Free,2024-11-17
8485,EU,Mobile,Basic,2024-03-03
8486,EU,Mobile,Free,2025-05-07
8487,US,Mobile,Free,2024-08-28
8488,EU,Mobile,Free,2024-08-07
8489,US,Desktop,Basic,2025-07-03
8490,US,Mobile,Free,2025-02-24
8491,APAC,Desktop,Premium,2023-11-28
8492,US,Mobile,Free,2024-09-08
8493,US,Mobile,Basic,2024-05-07
8494,APAC,Desktop,Free,2024-12-27
8495,US,Mobile,Free,2024-08-03
8496,APAC,Desktop,Basic,2024-12-23
8497,APAC,Tablet,Free,2025-03-01
8498,EU,Mobile,Basic,2024-12-23
8499,US,Mobile,Free,2024-06-06
8500,US,Mobile,Free,2024-02-10
8501,US,Desktop,Basic,2024-11-10
8502,US,Mobile,Basic,2025-08-31
8503,US,Desktop,Free,2025-05-20
8504,APAC,Mobile,Premium,2023-11-16
8505,US,Desktop,Free,2024-08-07
8506,EU,Desktop,Free,2025-06-19
8507,US,Mobile,Free,2024-11-23
8508,EU,Mobile,Free,2023-10-11
8509,APAC,Mobile,Free,2024-10-19
8510,US,Mobile,Basic,2025-03-03
8511,US,Mobile,Free,2024-07-05
8512,EU,Mobile,Free,2024-06-02
8513,EU,Tablet,Premium,2024-08-13
8514,EU,Tablet,Free,2024-08-28
8515,US,Desktop,Free,2025-08-10
8516,US,Mobile,Free,2024-05-03
8517,APAC,Desktop,Free,2023-12-15
8518,APAC,Mobile,Free,2024-05-29
8519,US,Mobile,Free,2024-09-07
8520,APAC,Mobile,Basic,2023-11-27
8521,US,Mobile,Basic,2024-01-02
8522,US,Mobile,Basic,2024-06-27
8523,US,Mobile,Basic,2025-05-04
8524,US,Tablet,Free,2024-06-08
8525,EU,Mobile,Free,2024-08-29
8526,US,Tablet,Basic,2025-08-03
8527,US,Mobile,Free,2024-07-13
8528,EU,Mobile,Free,2025-05-02
8529,EU,Mobile,Basic,2023-11-08
8530,EU,Desktop,Free,2025-09-17
8531,APAC,Mobile,Basic,2025-03-01
8532,US,Mobile,Free,2025-01-14
8533,EU,Mobile,Premium,2025-08-23
8534,EU,Mobile,Basic,2024-09-20
8535,EU,Desktop,Free,2025-08-10
8536,US,Mobile,Basic,2025-07-12
8537,US,Mobile,Basic,2025-09-18
8538,APAC,Desktop,Basic,2024-02-28
8539,US,Mobile,Free,2024-03-17
8540,APAC,Desktop,Free,2025-05-14
8541,EU,Desktop,Free,2024-07-15
8542,EU,Tablet,Free,2023-12-02
8543,APAC,Mobile,Premium,2025-04-12
8544,EU,Desktop,Free,2025-05-07
8545,US,Mobile,Free,2024-08-20
8546,EU,Desktop,Free,2024-06-10
8547,APAC,Mobile,Premium,2025-05-26
8548,US,Mobile,Basic,2025-09-23
8549,US,Desktop,Basic,2024-10-04
8550,US,Mobile,Premium,2025-05-17
8551,APAC,Desktop,Premium,2024-05-24
8552,US,Desktop,Basic,2024-04-19
8553,EU,Mobile,Free,2024-09-30
8554,US,Mobile,Free,2023-12-15
8555,US,Mobile,Basic,2025-04-11
8556,EU,Tablet,Free,2024-08-23
8557,US,Mobile,Basic,2024-01-11
8558,EU,Mobile,Free,2024-10-27
8559,EU,Desktop,Basic,2025-10-04
8560,APAC,Tablet,Free,2024-09-10
8561,US,Desktop,Free,2025-01-20
8562,APAC,Desktop,Basic,2023-12-30
8563,EU,Mobile,Free,2025-09-24
8564,APAC,Mobile,Basic,2025-08-03
8565,US,Mobile,Basic,2023-10-09
8566,EU,Desktop,Premium,2024-12-12
8567,APAC,Desktop,Premium,2024-07-31
8568,APAC,Desktop,Free,2024-05-30
8569,US,Desktop,Basic,2024-12-15
8570,US,Mobile,Free,2024-12-16
8571,US,Mobile,Free,2024-11-03
8572,US,Mobile,Basic,2025-07-29
8573,US,Mobile,Basic,2023-11-29
8574,US,Desktop,Free,2025-08-29
8575,APAC,Mobile,Free,2023-10-10
8576,US,Desktop,Premium,2024-05-04
8577,EU,Desktop,Free,2025-07-17
8578,US,Mobile,Premium,2024-02-28
8579,US,Mobile,Basic,2025-09-17
8580,US,Mobile,Free,2024-06-27
8581,US,Mobile,Free,2025-03-30
8582,EU,Desktop,Free,2024-04-28
8583,APAC,Mobile,Premium,2023-10-23
8584,US,Desktop,Premium,2024-04-24
8585,US,Desktop,Basic,2025-06-03
8586,US,Mobile,Free,2024-04-03
8587,APAC,Desktop,Basic,2025-07-26
8588,EU,Desktop,Free,2025-08-03
8589,EU,Desktop,Basic,2025-06-05
8590,EU,Mobile,Free,2024-11-12
8591,APAC,Mobile,Premium,2024-12-27
8592,US,Mobile,Basic,2024-07-16
8593,US,Mobile,Free,2024-10-11
8594,APAC,Desktop,Premium,2024-01-31
8595,EU,Desktop,Free,2024-12-26
8596,EU,Tablet,Free,2024-10-05
8597,EU,Mobile,Free,2024-01-22
8598,US,Mobile,Basic,2025-05-13
8599,EU,Desktop,Premium,2025-06-30
8600,EU,Mobile,Premium,2024-07-10
8601,US,Mobile,Basic,2023-12-25
8602,EU,Mobile,Free,2024-12-27
8603,APAC,Mobile,Free,2024-07-16
8604,US,Desktop,Free,2025-06-08
8605,US,Mobile,Premium,2025-02-12
8606,US,Desktop,Premium,2024-04-21
8607,EU,Desktop,Free,2025-03-23
8608,US,Mobile,Basic,2025-01-06
8609,EU,Tablet,Basic,2025-03-19
8610,APAC,Mobile,Free,2023-12-30
8611,US,Tablet,Basic,2025-05-27
8612,APAC,Mobile,Premium,2025-09-12
8613,APAC,Desktop,Free,2024-09-09
8614,US,Mobile,Premium,2024-02-09
8615,US,Desktop,Free,2024-03-17
8616,APAC,Desktop,Free,2024-03-02
8617,APAC,Mobile,Free,2025-06-21
8618,US,Tablet,Premium,2024-08-18
8619,US,Mobile,Free,2025-09-28
8620,US,Mobile,Basic,2025-09-01
8621,APAC,Desktop,Basic,2024-03-17
8622,US,Desktop,Free,2024-07-18
8623,EU,Mobile,Premium,2025-01-21
8624,APAC,Mobile,Free,2025-03-03
8625,US,Tablet,Premium,2025-07-18
8626,EU,Desktop,Free,2024-11-23
8627,US,Mobile,Basic,2025-09-27
8628,APAC,Mobile,Basic,2024-04-05
8629,US,Tablet,Premium,2023-10-06
8630,EU,Desktop,Free,2023-12-19
8631,EU,Tablet,Basic,2025-03-07
8632,US,Mobile,Free,2024-11-04
8633,US,Desktop,Free,2025-05-07
8634,US,Desktop,Free,2023-10-17
8635,US,Mobile,Free,2025-04-01
8636,APAC,Mobile,Premium,2025-05-30
8637,APAC,Desktop,Basic,2025-03-08
8638,US,Mobile,Free,2023-12-15
8639,EU,Desktop,Premium,2025-07-28
8640,EU,Desktop,Free,2025-04-09
8641,APAC,Desktop,Basic,2024-10-23
8642,US,Desktop,Premium,2023-12-06
8643,US,Mobile,Premium,2025-03-06
8644,US,Mobile,Free,2025-07-05
8645,EU,Desktop,Basic,2025-01-03
8646,US,Mobile,Free,2025-04-21
8647,US,Mobile,Premium,2025-07-05
8648,US,Mobile,Basic,2025-01-01
8649,EU,Mobile,Basic,2024-11-09
8650,US,Desktop,Free,2024-05-02
8651,US,Mobile,Basic,2025-04-14
8652,US,Mobile,Basic,2024-08-01
8653,US,Tablet,Basic,2025-06-25
8654,EU,Desktop,Basic,2024-11-27
8655,US,Desktop,Premium,2025-01-28
8656,US,Desktop,Basic,2024-08-07
8657,EU,Desktop,Free,2023-10-10
8658,US,Desktop,Premium,2024-03-04
8659,US,Mobile,Free,2024-04-07
8660,APAC,Tablet,Basic,2023-10-26
8661,US,Mobile,Premium,2024-09-20
8662,US,Tablet,Free,2024-01-31
8663,US,Mobile,Premium,2025-01-16
8664,US,Mobile,Basic,2025-02-24
8665,EU,Mobile,Basic,2024-11-03
8666,EU,Mobile,Free,2024-09-15
8667,EU,Desktop,Free,2024-10-17
8668,US,Tablet,Premium,2024-03-20
8669,US,Tablet,Free,2024-09-29
8670,APAC,Tablet,Basic,2024-08-04
8671,APAC,Mobile,Free,2024-04-21
8672,US,Tablet,Free,2024-07-11
8673,US,Mobile,Basic,2024-02-10
8674,US,Desktop,Free,2024-02-15
8675,US,Mobile,Premium,2025-03-02
8676,US,Mobile,Basic,2023-10-30
8677,US,Tablet,Basic,2025-04-09
8678,EU,Tablet,Free,2023-12-05
8679,EU,Desktop,Premium,2024-11-28
8680,US,Desktop,Free,2025-08-25
8681,US,Mobile,Basic,2025-04-06
8682,APAC,Desktop,Free,2025-04-14
8683,US,Desktop,Free,2025-08-07
8684,EU,Mobile,Basic,2025-05-10
8685,US,Mobile,Basic,2025-04-22
8686,EU,Mobile,Free,2024-12-05
8687,US,Desktop,Free,2025-05-24
8688,US,Mobile,Basic,2025-08-06
8689,US,Mobile,Free,2024-08-29
8690,US,Mobile,Free,2024-02-07
8691,US,Mobile,Free,2024-03-10
8692,EU,Desktop,Free,2023-11-02
8693,US,Desktop,Free,2025-06-15
8694,US,Mobile,Free,2025-07-27
8695,EU,Mobile,Basic,2025-06-27
8696,EU,Mobile,Free,2024-11-25
8697,APAC,Desktop,Basic,2023-12-10
8698,EU,Mobile,Premium,2025-07-12
8699,US,Mobile,Premium,2024-05-01
8700,EU,Desktop,Premium,2024-02-06
8701,APAC,Mobile,Free,2024-05-28
8702,APAC,Desktop,Free,2024-11-28
8703,US,Mobile,Premium,2024-04-03
8704,US,Desktop,Free,2025-09-16
8705,US,Mobile,Free,2024-06-14
8706,EU,Mobile,Basic,2024-08-26
8707,EU,Mobile,Free,2025-09-30
8708,EU,Desktop,Premium,2023-12-15
8709,US,Tablet,Basic,2024-03-22
8710,EU,Mobile,Basic,2024-12-26
8711,APAC,Desktop,Premium,2025-09-30
8712,US,Desktop,Free,2024-02-07
8713,EU,Tablet,Basic,2023-11-02
8714,US,Desktop,Free,2025-09-30
8715,APAC,Mobile,Basic,2024-04-25
8716,APAC,Desktop,Free,2024-03-05
8717,EU,Mobile,Basic,2025-08-31
8718,EU,Mobile,Premium,2024-05-03
8719,APAC,Mobile,Free,2023-12-09
8720,US,Tablet,Free,2024-10-05
8721,US,Tablet,Free,2024-06-10
8722,EU,Desktop,Free,2025-03-29
8723,US,Tablet,Free,2025-01-07
8724,US,Desktop,Premium,2025-07-12
8725,APAC,Mobile,Free,2024-04-18
8726,EU,Mobile,Free,2024-08-14
8727,US,Mobile,Basic,2024-12-20
8728,US,Mobile,Free,2024-04-16
8729,US,Mobile,Free,2025-08-02
8730,US,Mobile,Basic,2025-07-27
8731,US,Desktop,Basic,2025-02-18
8732,EU,Desktop,Free,2025-05-07
8733,US,Desktop,Free,2024-12-18
8734,US,Tablet,Free,2024-05-24
8735,US,Mobile,Free,2025-05-18
8736,APAC,Desktop,Free,2025-03-02
8737,US,Mobile,Basic,2025-03-06
8738,US,Mobile,Premium,2024-02-06
8739,US,Tablet,Free,2024-04-11
8740,EU,Mobile,Basic,2025-08-28
8741,EU,Mobile,Free,2024-08-29
8742,US,Mobile,Basic,2024-05-04
8743,US,Desktop,Basic,2023-12-26
8744,US,Tablet,Premium,2023-11-15
8745,EU,Mobile,Free,2023-11-30
8746,EU,Desktop,Free,2024-07-29
8747,US,Mobile,Basic,2025-08-27
8748,US,Mobile,Free,2025-08-21
8749,US,Mobile,Free,2023-11-01
8750,US,Desktop,Free,2025-09-25
8751,EU,Mobile,Basic,2024-08-06
8752,US,Mobile,Free,2025-07-16
8753,US,Mobile,Premium,2025-02-24
8754,US,Mobile,Free,2024-04-27
8755,APAC,Desktop,Free,2025-05-10
8756,APAC,Mobile,Basic,2024-04-30
8757,US,Mobile,Free,2024-04-24
8758,US,Mobile,Free,2024-10-12
8759,US,Mobile,Free,2025-07-26
8760,US,Desktop,Free,2025-01-01
8761,US,Mobile,Basic,2025-09-19
8762,EU,Mobile,Free,2025-05-02
8763,EU,Mobile,Premium,2025-04-18
8764,APAC,Mobile,Basic,2025-02-25
8765,US,Desktop,Free,2024-09-15
8766,APAC,Desktop,Free,2023-11-11
8767,EU,Desktop,Free,2024-06-19
8768,US,Mobile,Free,2025-03-08
8769,US,Desktop,Basic,2025-03-12
8770,US,Desktop,Free,2024-06-14
8771,US,Mobile,Premium,2024-10-24
8772,US,Desktop,Free,2023-12-10
8773,EU,Desktop,Free,2024-09-19
8774,US,Mobile,Free,2025-05-15
8775,APAC,Mobile,Free,2025-03-04
8776,US,Desktop,Premium,2024-09-05
8777,APAC,Mobile,Basic,2024-12-08
8778,US,Desktop,Free,2024-03-09
8779,EU,Desktop,Premium,2025-09-19
8780,US,Desktop,Premium,2024-10-28
8781,US,Mobile,Basic,2024-12-11
8782,APAC,Mobile,Premium,2024-02-05
8783,US,Mobile,Basic,2023-11-04
8784,EU,Desktop,Basic,2025-01-24
8785,EU,Desktop,Free,2024-04-08
8786,US,Desktop,Free,2024-06-20
8787,US,Mobile,Basic,2025-08-11
8788,EU,Tablet,Premium,2024-03-01
8789,US,Tablet,Basic,2024-07-25
8790,EU,Mobile,Premium,2024-02-21
8791,APAC,Mobile,Free,2024-02-28
8792,US,Desktop,Basic,2024-11-06
8793,US,Desktop,Basic,2024-09-20
8794,EU,Tablet,Basic,2025-04-25
8795,US,Mobile,Basic,2025-09-26
8796,US,Mobile,Free,2023-12-18
8797,US,Desktop,Free,2025-04-09
8798,EU,Desktop,Premium,2024-08-17
8799,US,Desktop,Free,2024-07-09
8800,US,Tablet,Free,2024-01-27
8801,EU,Mobile,Free,2023-11-18
8802,US,Desktop,Free,2024-03-29
8803,US,Mobile,Basic,2024-11-05
8804,APAC,Mobile,Basic,2023-12-16
8805,EU,Mobile,Premium,2024-11-17
8806,APAC,Desktop,Free,2025-04-28
8807,US,Tablet,Basic,2024-08-05
8808,EU,Mobile,Premium,2025-09-17
8809,US,Mobile,Premium,2024-11-25
8810,US,Desktop,Premium,2024-08-21
8811,US,Desktop,Basic,2024-08-26
8812,US,Tablet,Free,2025-08-13
8813,APAC,Mobile,Free,2025-02-23
8814,US,Mobile,Premium,2025-04-10
8815,EU,Mobile,Premium,2024-04-03
8816,EU,Mobile,Basic,2024-06-13
8817,EU,Mobile,Free,2025-08-04
8818,US,Mobile,Basic,2024-12-10
8819,EU,Mobile,Free,2024-03-21
8820,US,Mobile,Free,2025-09-15
8821,US,Tablet,Free,2024-01-14
8822,APAC,Mobile,Premium,2024-01-22
8823,US,Mobile,Free,2025-02-17
8824,US,Desktop,Basic,2023-12-08
8825,APAC,Desktop,Free,2024-06-26
8826,US,Desktop,Basic,2023-10-15
8827,EU,Desktop,Basic,2024-04-02
8828,US,Desktop,Premium,2024-02-23
8829,US,Desktop,Free,2025-04-20
8830,US,Desktop,Free,2024-02-25
8831,US,Desktop,Basic,2025-04-09
8832,US,Mobile,Free,2024-06-09
8833,EU,Mobile,Free,2023-11-26
8834,EU,Desktop,Basic,2025-03-05
8835,APAC,Mobile,Basic,2025-07-22
8836,US,Tablet,Free,2025-07-30
8837,EU,Mobile,Free,2024-01-31
8838,EU,Mobile,Premium,2024-06-20
8839,APAC,Tablet,Basic,2025-02-17
8840,US,Mobile,Free,2025-05-07
8841,EU,Tablet,Free,2025-06-03
8842,APAC,Tablet,Basic,2024-05-27
8843,US,Desktop,Free,2025-04-11
8844,APAC,Mobile,Premium,2024-04-08
8845,US,Desktop,Basic,2025-08-16
8846,EU,Desktop,Free,2024-11-18
8847,APAC,Desktop,Premium,2024-06-10
8848,EU,Desktop,Free,2024-01-20
8849,US,Tablet,Free,2024-12-08
8850,US,Desktop,Basic,2023-10-10
8851,APAC,Tablet,Basic,2025-03-28
8852,US,Mobile,Free,2025-09-06
8853,US,Mobile,Free,2025-04-07
8854,EU,Mobile,Free,2025-05-11
8855,US,Mobile,Free,2024-12-06
8856,US,Desktop,Basic,2025-08-31
8857,US,Mobile,Basic,2024-01-06
8858,US,Tablet,Free,2024-09-19
8859,EU,Mobile,Free,2025-01-03
8860,EU,Mobile,Free,2024-11-16
8861,EU,Mobile,Free,2024-10-04
8862,APAC,Mobile,Free,2024-09-04
8863,APAC,Mobile,Free,2025-09-08
8864,EU,Mobile,Free,2024-11-04
8865,US,Desktop,Basic,2024-10-06
8866,EU,Mobile,Basic,2025-07-03
8867,US,Mobile,Free,2024-10-27
