campaign_id,user_id,timestamp,device,ad_slot,ad_format,impression_id,click_id,click_position,region,conversion_id,order_id,product_category,revenue
97,3548,2025-08-15 00:30:37,Tablet,video_pre_roll,video,632369,340,1,US,527,1273cdb7-c4ff-4dff-b8ae-f8d9f9140375,books,367.29
79,5801,2025-08-22 01:44:57,Mobile,homepage,video,506897,2618,1,US,528,919b3511-db06-4901-be3a-ac842687c3e5,books,236.6
85,9597,2025-08-10 18:48:01,Mobile,homepage,video,553696,9804,1,US,529,8407f694-8e93-4ea5-a1c4-0528a4b32a0b,clothing,1182.99
47,3128,2025-07-21 09:48:06,Mobile,homepage,video,289559,5017,2,US,530,55a0d61f-bd82-4d80-bdb7-ffd9736de55f,electronics,5134.16
35,9335,2025-08-10 01:09:00,Desktop,sidebar,carousel,205395,3712,3,US,531,31c9b02b-66c5-4996-a3f4-ce1080b58641,clothing,1083.84
23,5706,2025-08-26 16:35:20,Mobile,video_pre_roll,video,130664,3603,2,US,532,047cfb31-7005-4a1e-9b90-f3d2716cad0e,home_goods,531.78
95,4796,2025-07-11 01:40:45,Mobile,video_pre_roll,video,614565,747,1,US,533,e8d04bf7-846f-48a9-8d13-78c75b3393dd,clothing,449.53
33,7299,2025-08-28 04:46:43,Tablet,sidebar,carousel,193253,2800,2,US,534,e5149e09-bb63-43e5-be23-249b37c79915,clothing,824.71
44,7278,2025-07-05 06:33:09,Mobile,homepage,banner,262833,5042,1,US,535,aedf88d8-ca96-4139-93b4-f59694a1f364,subscription,601.63
40,939,2025-09-13 01:30:03,Tablet,video_pre_roll,banner,239086,5724,1,US,536,02da96f7-730d-44d4-80b7-33cf56705321,subscription,1629.14
39,9717,2025-08-01 11:36:17,Desktop,homepage,carousel,235843,6048,1,US,537,2edb45d8-c55a-40a1-a14e-597a9401b353,books,116.05
51,3487,2025-08-23 08:17:13,Tablet,video_pre_roll,banner,320018,7990,3,US,538,82af6b7c-5f37-4648-8196-8097e8d0d61e,clothing,1028.63
83,1902,2025-07-30 01:12:40,Tablet,homepage,banner,533902,6446,1,US,539,c543599f-6e04-41f2-8b07-7938ed668155,books,446.15
80,9612,2025-08-02 04:12:55,Desktop,sidebar,banner,509015,7735,1,US,540,e56a24ac-0d56-4705-bfca-c58cb1f81015,electronics,1486.06
80,7013,2025-07-19 21:00:32,Desktop,sidebar,banner,515920,553,2,US,541,9bda7a51-dee3-41aa-afc2-c7d6ac39e9a2,home_goods,672.61
86,1947,2025-07-22 11:40:14,Tablet,sidebar,banner,557027,9657,1,US,542,43e735c8-9ae9-43df-ac06-9fe107d9911b,clothing,1201.01
96,1029,2025-08-26 05:29:52,Desktop,sidebar,carousel,624013,1040,1,US,543,48a73a8a-c260-457b-8c3a-6cac3ddcdca4,home_goods,544.17
7,2883,2025-07-22 00:28:54,Tablet,homepage,banner,45312,2202,1,US,544,3b99a1dc-0a42-4580-ac6b-e1b0cb50755d,books,399.96
75,7381,2025-07-06 03:51:03,Mobile,video_pre_roll,banner,472911,5982,1,US,545,c14234d6-270a-4bba-a79f-425ffb508ce4,subscription,1306.92
100,9745,2025-08-28 14:54:48,Desktop,video_pre_roll,video,650937,4658,3,US,546,f8839ec2-4678-42e0-9d0c-623408fa8bf3,subscription,1443.24
78,7915,2025-07-25 06:03:06,Mobile,homepage,video,493752,1605,1,US,547,171c8e34-cb0a-43ce-99ba-525cdf0a2a3d,books,143.08
48,5537,2025-08-23 00:48:25,Mobile,video_pre_roll,banner,293821,7899,1,US,548,b19c51ff-59f9-4528-9e43-f9266d52969a,clothing,1345.22
20,7282,2025-07-11 19:46:03,Mobile,homepage,banner,109756,930,3,US,549,b9a47ecb-9c57-4d04-bb51-6ab1145195f9,clothing,1220.17
51,8223,2025-08-26 16:48:28,Desktop,homepage,banner,313605,548,1,US,550,2096cfe8-6399-459b-9e12-d66e34b424c2,home_goods,427.0
47,1270,2025-08-03 05:14:35,Tablet,video_pre_roll,video,286618,7951,3,US,551,fa2d322e-0924-4a03-bd92-77aba9017f2f,subscription,439.39
10,5784,2025-09-13 07:54:25,Mobile,homepage,banner,58988,10058,1,US,552,a3ac28d4-82b2-4ed8-b0c7-5e6249a47da3,home_goods,278.28
93,1039,2025-07-12 12:39:10,Tablet,sidebar,video,600851,10407,1,US,553,d3c75d6a-58fc-40fb-8155-29efc298c2ee,subscription,1517.6
36,5051,2025-08-27 01:54:23,Mobile,sidebar,banner,209229,192,1,US,554,b71ddf04-a7de-4c30-9151-0ba303d8182b,subscription,777.39
84,6846,2025-07-09 09:15:02,Tablet,homepage,banner,539501,6820,2,US,555,ab62cded-c859-4958-9bf2-5ef35d05487a,electronics,4918.97
89,813,2025-07-16 15:50:04,Desktop,homepage,video,581075,4735,2,US,556,9a173559-4a84-481c-924f-4c8f774b0706,clothing,427.0
98,3367,2025-08-10 16:59:31,Tablet,video_pre_roll,video,639125,2695,1,US,557,39aa460a-64ce-4deb-9e5a-b38f3752a3c4,home_goods,176.88
62,4530,2025-07-24 06:42:54,Desktop,video_pre_roll,video,388291,2571,1,US,558,79577b09-aa77-4d8c-9bcd-db93814910c5,clothing,894.56
24,1256,2025-07-27 10:00:46,Desktop,homepage,banner,133313,6420,2,US,559,7a70503b-5c7b-4e40-a6ad-a41233dfc851,clothing,485.59
50,5881,2025-07-26 09:38:39,Mobile,homepage,banner,309903,9424,1,US,560,27074d9a-bac5-47df-8075-94dafd8aab6d,books,424.75
21,4121,2025-08-08 01:15:45,Tablet,video_pre_roll,banner,114177,9607,3,US,561,fcff793f-afa7-47ba-84e3-c92341af48e7,subscription,1484.93
49,7222,2025-07-12 00:02:00,Mobile,video_pre_roll,video,297390,2792,1,US,562,fa51c4c9-4cf1-410d-b826-3fa75d69b375,electronics,3172.66
86,7048,2025-07-30 17:59:40,Mobile,sidebar,banner,558079,3058,1,US,563,f28ce18e-56fc-4eef-89e0-059a3099aa9a,clothing,1084.97
73,9506,2025-07-16 10:46:34,Tablet,homepage,banner,462321,543,2,US,564,2e75bc0a-d17c-4659-897a-a602cc7f8d16,clothing,993.71
99,3546,2025-07-07 22:30:39,Mobile,video_pre_roll,carousel,646903,5413,1,US,565,8a5b60a4-4046-4e3e-add9-4a723ba328a1,books,386.44
71,6843,2025-09-26 18:38:34,Desktop,homepage,carousel,441801,993,1,US,566,ff142908-67c5-4005-a0f8-b3108882e773,subscription,681.63
58,539,2025-07-07 11:23:09,Desktop,homepage,banner,371226,10233,1,US,567,496e9094-3586-4259-b85a-7d5b1080103b,clothing,1273.12
37,3256,2025-07-17 05:58:49,Tablet,video_pre_roll,carousel,217007,3231,1,US,568,5673ce92-74b6-4aa0-89c9-b8006fcdf844,clothing,842.74
49,8703,2025-07-25 18:25:11,Desktop,sidebar,video,301534,433,1,US,569,5007a57b-968a-4979-bda2-30b514cc49fc,books,335.74
86,4260,2025-07-30 01:21:54,Mobile,homepage,banner,558630,10574,1,US,570,93fb4b46-6a57-4c7b-9613-3f7ce4a93f36,subscription,767.25
37,8362,2025-08-05 16:40:15,Mobile,video_pre_roll,carousel,217631,1535,2,US,571,43f4b038-32c8-46c7-a5c2-654e3e08bc7f,clothing,892.31
65,3871,2025-09-05 00:01:25,Tablet,sidebar,video,412339,8702,1,US,572,b5a20a32-e01f-42e1-b6b2-6b17cfec73ff,clothing,851.75
88,427,2025-08-08 16:16:30,Mobile,sidebar,banner,573057,9314,1,US,573,9e1911c9-0a5a-40f4-8195-9df67e92b0c2,electronics,4976.43
5,1421,2025-07-18 00:49:27,Tablet,sidebar,video,28727,11905,1,US,574,3b1781d5-9270-4f9e-94eb-a099db5bab70,books,369.54
97,8826,2025-07-12 02:01:50,Desktop,sidebar,video,632089,774,1,US,575,5ab20cb2-d286-4998-8f25-a9d756153647,subscription,625.29
42,3271,2025-08-02 20:13:30,Tablet,video_pre_roll,carousel,256250,4240,2,US,576,5649b4b6-4fdf-45e8-9482-31106ae2af82,clothing,1114.26
33,2420,2025-08-08 21:19:31,Mobile,homepage,carousel,192150,775,2,US,577,8325cc2b-f89a-4ea6-9e22-e8424bc57dd7,electronics,3983.85
41,7738,2025-07-27 09:41:10,Desktop,sidebar,carousel,243410,2748,1,US,578,0a02d6ed-84cd-4aa3-a2a7-f7263691c3d5,electronics,3633.46
68,7419,2025-09-02 09:26:47,Desktop,video_pre_roll,carousel,432526,4433,3,US,579,e5ba8d1a-21b2-475f-ac28-933c12654ec8,clothing,998.21
57,4608,2025-08-29 01:50:40,Desktop,homepage,banner,357911,2683,1,US,580,5edad286-2092-4a22-93b4-5a5e0c9d44b5,clothing,835.98
65,4573,2025-08-23 03:20:38,Desktop,sidebar,video,411827,10946,2,US,581,b643f4e9-9137-4b20-a676-f10840eb06fa,clothing,948.64
93,5509,2025-08-16 04:14:02,Desktop,homepage,video,599871,10800,1,US,582,2b54b7ba-7691-4e68-b7dc-94da3c7c3df8,home_goods,447.28
87,7723,2025-07-28 18:36:35,Mobile,video_pre_roll,banner,566042,4327,1,US,583,4345b792-a98b-4ccc-af25-3437bec7482a,books,378.56
89,3672,2025-08-10 20:43:41,Desktop,video_pre_roll,video,580351,9377,1,US,584,3e6ee106-24b6-4bcd-8f1f-c8e5fdeb2c50,clothing,508.12
85,4500,2025-08-07 14:42:22,Mobile,sidebar,video,548224,7906,1,US,585,a4d556ab-183f-4803-8d3c-ad73f6897023,electronics,5081.21
69,9070,2025-08-14 18:03:20,Tablet,homepage,carousel,436358,2783,2,US,586,47e56925-ff63-4419-8e2a-785f71bd514f,home_goods,895.69
45,5939,2025-08-05 11:10:30,Mobile,sidebar,video,268829,9841,3,US,587,49158c4d-b98a-4a78-9c6d-e4ba2626f740,clothing,855.13
58,6363,2025-08-12 09:33:18,Mobile,homepage,banner,368510,10011,1,US,588,bd46df80-c446-4b36-8276-3a10b5e84312,electronics,2416.67
53,8629,2025-08-16 20:08:27,Desktop,sidebar,carousel,329576,583,1,US,589,fb96a881-5ce0-4039-a445-eec1f193d8e6,electronics,1300.16
34,9548,2025-07-23 21:01:19,Mobile,sidebar,banner,197730,3893,1,US,590,4a4efa17-4b4e-49c7-a59c-d26c536fb74a,electronics,2224.01
78,3581,2025-08-24 03:17:39,Mobile,sidebar,video,496505,10142,3,US,591,a881ea59-4bac-46de-a0fc-608272661484,electronics,2767.06
26,3745,2025-08-30 20:52:25,Tablet,video_pre_roll,carousel,147297,4127,1,US,592,7a521d56-1214-4861-8716-213ad642f4e9,books,154.35
38,9388,2025-07-11 04:20:28,Tablet,homepage,carousel,223941,5422,3,US,593,a9fbee7c-44f9-42da-a5f6-af6cf9ebac64,clothing,1136.79
11,4979,2025-08-06 06:58:54,Desktop,video_pre_roll,banner,62843,686,2,US,594,aed5af74-3ba5-4b9e-830e-e626aebf8e81,electronics,5242.32
3,7744,2025-07-12 20:19:02,Mobile,sidebar,banner,14682,9888,1,US,595,5408f2ff-9322-4fb8-bf70-1d1074ec7357,electronics,4086.37
81,1978,2025-08-02 06:50:04,Tablet,homepage,banner,521159,3474,1,US,596,16e37fb2-bfc0-45f8-ac24-fc05fad05412,clothing,477.7
51,1724,2025-08-08 19:51:46,Mobile,sidebar,banner,318210,9736,1,US,597,b1027db6-e904-403e-a050-24e700de7100,subscription,618.53
72,9609,2025-09-07 11:18:42,Desktop,video_pre_roll,carousel,445998,1146,1,US,598,5245f94f-40cc-4dc9-ab04-9f97899ad927,subscription,664.73
90,3010,2025-07-26 12:09:58,Desktop,homepage,video,584871,2716,1,US,599,9a36acbb-1ece-488f-ab21-aca2e84b9de0,clothing,525.02
78,669,2025-08-05 09:33:07,Mobile,sidebar,video,495341,1398,1,US,600,ec4e1d8c-dfa6-4abc-acbd-03fb144cef5c,books,118.3
46,650,2025-07-20 02:11:50,Desktop,video_pre_roll,banner,281303,10144,1,US,601,1c92b8cf-8009-4303-b130-4b091562d920,home_goods,503.61
39,3951,2025-07-19 07:26:09,Desktop,homepage,carousel,234020,1075,3,US,602,efb30d70-9ccd-47ee-88a3-c3da54a1f782,home_goods,869.78
64,401,2025-08-12 09:43:31,Tablet,sidebar,banner,403457,2823,2,US,603,fe055a45-1660-4557-98e0-8178d4f9be57,clothing,1021.87
64,4635,2025-07-30 01:42:05,Tablet,video_pre_roll,banner,408056,3281,1,US,604,79080c01-41b6-4634-96ff-9672637c792c,clothing,1290.02
72,301,2025-08-01 00:03:28,Desktop,video_pre_roll,carousel,450492,4506,2,US,605,3fb310d8-a554-4a62-bc07-5f8fcda353a7,clothing,518.26
100,9877,2025-08-02 23:54:24,Mobile,homepage,video,650311,1810,1,US,606,e8080e24-294c-4d20-8733-3b98a5db2df2,clothing,406.72
65,2319,2025-08-05 06:20:04,Tablet,homepage,video,413273,8352,1,US,607,143ff958-55e1-440a-a69b-eaa6cc77fa9f,electronics,1842.08
53,9790,2025-08-09 14:39:20,Tablet,video_pre_roll,carousel,332576,2801,1,US,608,b0b6968b-45e0-43ec-800a-3d268fc42fe4,books,287.3
94,6913,2025-07-31 08:21:17,Desktop,homepage,carousel,608358,1262,2,US,609,b7a802f4-d32f-41ed-bfb2-faec607d6fc2,home_goods,882.17
60,7809,2025-08-10 22:04:08,Mobile,homepage,banner,385185,9154,2,US,610,a97cf433-74ab-45dd-aad2-61c82849e059,electronics,3277.43
29,2713,2025-07-22 07:29:53,Mobile,video_pre_roll,carousel,162586,4962,1,US,611,d9b2c08d-996c-4a46-9f1a-ca7a97813b7b,home_goods,558.82
78,4030,2025-08-25 03:35:04,Desktop,sidebar,video,491746,9498,2,US,612,26592b6a-6ff4-4c55-b8e1-e4f18540dd2c,subscription,1091.73
78,8661,2025-08-16 21:03:26,Desktop,video_pre_roll,video,493312,4490,2,US,613,e477a7fb-8dc0-492b-8d24-f8692ddbe1df,electronics,4569.71
45,1050,2025-08-22 20:16:52,Tablet,homepage,video,271336,1795,1,US,614,ecc19b7e-50fa-402d-abe8-9ca2858dcc04,clothing,647.83
98,4711,2025-08-13 12:56:37,Desktop,video_pre_roll,video,637530,5093,3,US,615,73cfea31-0af7-4ff4-9a3c-35f6e68d06fd,electronics,4837.85
52,7825,2025-07-25 23:35:24,Tablet,video_pre_roll,banner,324725,10064,1,US,616,9c48caf1-81b0-4dca-b044-c77773b140d0,electronics,5027.13
98,900,2025-09-16 04:06:14,Desktop,video_pre_roll,video,635204,637,2,US,617,b2691d28-52d6-42b4-aaaf-35ad6fb15c10,electronics,3200.82
56,5191,2025-08-27 18:33:38,Mobile,homepage,video,349717,89,1,US,618,eb51d757-99c9-43d2-a22f-254fcdac07ac,clothing,1055.67
38,3615,2025-09-02 04:22:20,Tablet,video_pre_roll,carousel,228869,7104,2,US,619,9eb1f5ec-8bf7-400c-afe7-ab7a5b427786,clothing,1161.58
95,7264,2025-07-16 12:49:17,Desktop,sidebar,video,616579,1192,3,US,620,dc17a54f-44e2-42e5-8d95-814e2f18d61c,electronics,1605.48
18,9494,2025-08-24 13:14:28,Mobile,sidebar,banner,98035,2236,1,US,621,3d60d342-b0db-4ce2-bb2c-58ed37b0d8d1,clothing,1210.03
68,430,2025-08-29 09:38:31,Tablet,video_pre_roll,carousel,426268,4403,1,US,622,1224f031-bc58-4435-8776-5ff372a22e65,clothing,1089.47
15,580,2025-08-09 09:26:06,Desktop,sidebar,video,85303,11609,1,US,623,2d258d4f-70ab-4e05-9489-8d82018efb62,clothing,634.31
44,1056,2025-08-09 04:23:18,Desktop,homepage,banner,263869,4514,1,US,624,ae46ff3f-e42e-4ce8-bcec-efc2ddef8e96,electronics,3475.73
99,4782,2025-08-17 01:28:14,Tablet,sidebar,carousel,646965,3295,1,US,625,5a1e9faa-0484-4032-9a3a-9dd1335195dd,subscription,1258.47
78,7597,2025-07-20 10:40:56,Desktop,video_pre_roll,video,492250,9811,2,US,626,1d06727e-2d79-4ec9-8fba-fb4967d78390,electronics,1335.08
75,4686,2025-08-04 18:28:12,Tablet,homepage,banner,471899,9063,1,US,627,c79da3b0-ad68-4947-bf8c-2f494e65b76c,clothing,1286.64
37,522,2025-08-12 19:13:37,Tablet,sidebar,carousel,219583,5616,2,US,628,a4f72781-2c74-4726-a314-c9a8158db51b,home_goods,497.98
91,5380,2025-07-05 17:17:16,Mobile,homepage,banner,591581,5679,2,US,629,23c5cb35-4468-4364-a4d4-a8e9fe249ee3,clothing,280.54
44,3301,2025-08-29 22:17:13,Tablet,sidebar,banner,260340,6279,1,US,630,50311bee-1e61-45c9-947f-78b6d5304d92,clothing,1192.0
53,1711,2025-09-15 08:15:21,Desktop,video_pre_roll,carousel,333650,798,1,US,631,3b6b8238-00bd-40c1-8fe8-9e65ce4e1f13,electronics,2467.37
39,4056,2025-07-31 18:32:58,Tablet,sidebar,carousel,231827,6507,1,US,632,017010b9-9881-4c59-9df9-7a19e4b2688f,subscription,1354.24
34,1985,2025-08-13 07:40:06,Mobile,homepage,banner,198274,9258,1,US,633,00cbdf70-190c-4dea-a955-9d0c627048b1,books,313.21
96,1136,2025-07-11 23:41:42,Desktop,sidebar,carousel,624995,1369,1,US,634,99dd83b8-b9b8-4730-b82f-a7e8e0c6ac24,electronics,2408.79
49,9321,2025-08-16 01:17:22,Tablet,video_pre_roll,video,298596,4597,1,US,635,eb536f31-41e7-407b-8ded-edfc8c1d46e6,clothing,1255.09
55,4087,2025-07-28 18:03:32,Mobile,homepage,carousel,344454,636,2,US,636,61c58ba3-d0b7-4642-81ac-8b5273819d03,subscription,340.25
85,1506,2025-08-03 23:40:50,Mobile,sidebar,video,552192,244,1,US,637,12d1b435-ac4f-46dd-ad49-762b90579769,electronics,5064.31
51,2200,2025-07-13 04:31:31,Tablet,video_pre_roll,banner,321034,6697,1,US,638,5e34f43a-253e-4611-9ef2-94506bc77b41,books,184.77
42,3048,2025-08-10 11:07:14,Mobile,homepage,carousel,254931,806,1,US,639,50353de5-0bdb-4287-976e-1ea427ef80be,clothing,699.65
96,7392,2025-08-30 20:56:26,Tablet,homepage,carousel,626307,715,1,US,640,003b51ca-94fb-4080-98b9-975766aec06c,electronics,5174.72
24,5404,2025-09-01 12:54:33,Tablet,video_pre_roll,banner,134738,4214,1,US,641,bfffa5ef-a919-4b7a-b9d0-e62ec6172632,clothing,998.21
51,8198,2025-07-21 08:30:41,Desktop,homepage,banner,314029,1809,2,US,642,d11e11a4-e14f-41e1-8402-de4a8f70db5b,clothing,553.19
90,3830,2025-07-23 15:52:29,Tablet,video_pre_roll,video,585439,7452,1,US,643,83d668d5-8e85-4d25-af2e-3e2bd5ac818d,clothing,685.01
96,4820,2025-07-22 19:45:15,Mobile,video_pre_roll,carousel,626277,2189,1,US,644,a3cdf161-04b6-413f-be9c-749421485f4f,subscription,1404.94
44,3604,2025-07-09 16:08:41,Tablet,sidebar,banner,262611,1474,1,US,645,eb6baf3c-809b-4bc4-aa52-4fa97753a3c8,clothing,292.93
18,9697,2025-08-08 04:07:27,Desktop,sidebar,banner,102013,8106,2,US,646,1ae3393b-41d4-4170-8fc1-35313033727e,clothing,1095.11
66,4371,2025-08-08 22:10:23,Tablet,homepage,carousel,418698,6694,1,US,647,5d7deb35-5004-4bff-904e-f946ebc3e864,clothing,1133.41
90,593,2025-07-19 21:40:09,Desktop,video_pre_roll,video,584299,8034,1,US,648,3005aee3-f96e-4758-befe-05582143e59c,home_goods,564.45
31,7346,2025-08-04 09:30:51,Desktop,video_pre_roll,banner,176286,9197,1,US,649,0533ae24-8982-4587-98e0-904f8ca578c8,clothing,935.12
59,3373,2025-07-29 06:36:03,Tablet,video_pre_roll,banner,378093,8009,1,US,650,f718a309-b2f3-4a09-9172-873ed2912e6d,electronics,1846.58
69,2128,2025-07-06 21:43:03,Desktop,video_pre_roll,carousel,434548,4864,1,US,651,3a5d666f-1270-4c7e-aa9a-28219416f9a3,clothing,1306.92
90,7376,2025-08-20 22:10:15,Mobile,sidebar,video,584830,1986,1,US,652,bede1bfe-7b7e-4ca9-bdee-88ed92a3768b,electronics,4860.38
95,8651,2025-07-09 03:19:32,Tablet,sidebar,video,610834,9174,2,US,653,48e0f2aa-e7a4-4b0a-838a-98e6662ecafa,books,352.64
47,8308,2025-07-19 05:45:18,Mobile,video_pre_roll,video,286423,9766,3,US,654,1d341ee0-3279-4ea1-8df2-9d78dfe1de2b,clothing,566.71
86,7769,2025-09-05 07:32:10,Desktop,video_pre_roll,banner,557886,569,1,US,655,bcfc236c-3841-48a7-917f-8d89702ce19e,electronics,3741.62
33,1048,2025-09-05 11:03:35,Mobile,video_pre_roll,carousel,188857,1466,1,US,656,41bcb02f-b61b-4e64-b61f-c85ed1c75e29,books,258.0
100,9173,2025-08-31 16:05:01,Desktop,sidebar,video,648821,2573,1,US,657,d41e2fb0-6ac6-42bc-88b8-6c5ec2a5be26,electronics,1682.09
63,8709,2025-08-08 12:22:34,Tablet,homepage,carousel,399614,4514,3,US,658,ab479a69-6445-496a-9c3a-0905d034c006,home_goods,487.84
47,5552,2025-08-23 16:52:07,Tablet,homepage,video,283489,1995,1,US,659,7fe57633-4b48-470f-b133-75666acc6d5b,subscription,739.08
94,581,2025-08-09 19:04:02,Mobile,video_pre_roll,carousel,607932,3796,1,US,660,22988bc4-a7b7-4ea7-be43-1b923cadb03a,clothing,402.22
94,6253,2025-07-18 23:20:03,Mobile,sidebar,carousel,608868,6178,1,US,661,cb517729-ccee-4af4-b898-cd505f716af3,clothing,494.6
95,1417,2025-07-21 15:25:45,Tablet,video_pre_roll,video,614169,7428,2,US,662,3f9c18f9-2742-4b96-8f4c-4c56bd7f7da4,home_goods,234.34
21,4867,2025-07-23 15:01:33,Mobile,sidebar,banner,115998,7733,1,US,663,580b4d8a-5468-4e74-956c-f084010537a4,clothing,1252.84
1,3095,2025-09-04 06:34:06,Tablet,sidebar,banner,2206,8753,1,US,664,a3515f3a-5f37-49f7-844c-11bbfdef1d90,clothing,1318.18
82,1988,2025-07-19 03:13:03,Desktop,homepage,video,529327,4359,1,US,665,c322678f-1642-4851-81ff-7d1354c813f7,clothing,944.14
51,3638,2025-08-24 16:33:19,Mobile,video_pre_roll,banner,322274,1808,1,US,666,7891a8c1-374c-4421-b959-43168e345822,electronics,4831.09
81,4675,2025-07-17 12:35:21,Tablet,homepage,banner,522798,3842,1,US,667,bc42c8ae-dd4b-445c-ae4b-3b0205b0634b,clothing,717.68
15,5236,2025-07-28 04:25:57,Desktop,video_pre_roll,video,85427,7953,2,US,668,51b9de8c-7675-4827-bb25-de8ccaf73f94,electronics,3097.17
68,3203,2025-09-25 14:04:39,Tablet,video_pre_roll,carousel,430295,3724,2,US,669,dad36b5e-4941-4ba0-8d81-36d580320335,electronics,3058.86
7,6522,2025-08-04 15:34:57,Tablet,homepage,banner,45066,6481,3,US,670,04cc4505-aa9d-429c-b6b1-d7efecbe7226,clothing,523.89
85,7069,2025-07-20 01:51:01,Mobile,homepage,video,552515,2684,2,US,671,dafd7edc-aef7-46ac-946d-94c2b123ca4d,clothing,394.33
95,9693,2025-08-17 10:00:01,Tablet,video_pre_roll,video,613610,6473,1,US,672,841d2fe6-b3dd-49bf-bded-b78bd90b23e8,electronics,1237.07
82,5760,2025-07-05 22:04:17,Tablet,sidebar,video,529264,5517,1,US,673,1e67e578-2d46-45d0-8d56-55d413a1a9d9,electronics,1615.62
85,8444,2025-07-18 07:19:44,Mobile,homepage,video,552532,3517,2,US,674,81f4e4a9-58a4-4f62-ba82-f8ba68bcff46,electronics,5163.45
72,9365,2025-09-04 06:39:57,Mobile,sidebar,carousel,453038,5909,1,US,675,c7c8cd1d-4d6a-4f7c-8125-cdfafdbd71ac,clothing,1025.25
60,5509,2025-08-28 15:36:09,Tablet,homepage,banner,384712,10222,1,US,676,1b735771-932c-4bdc-87c3-6c6c0f8c918d,clothing,1053.42
78,7507,2025-07-18 09:49:50,Mobile,homepage,video,496789,7393,1,US,677,70bb5901-d893-43c1-af1c-2872d5a38887,electronics,1132.29
90,6525,2025-07-18 12:28:03,Tablet,sidebar,video,583414,9689,3,US,678,cd55a1af-e982-438f-a388-4f4ff127ba9c,home_goods,292.93
90,8680,2025-07-24 06:18:54,Desktop,homepage,video,585365,2097,1,US,679,c064afb2-4c35-47c5-a9d9-4a4a35171afe,electronics,4133.69
36,9182,2025-09-17 16:52:14,Mobile,sidebar,banner,212585,2956,2,US,680,5965e057-c5ca-4501-b8c3-bc5adb02c741,electronics,2922.54
22,101,2025-07-13 07:14:36,Desktop,video_pre_roll,banner,117886,2721,1,US,681,5b407f8c-ef93-4f97-ba14-fe99e0aa52be,books,260.26
77,3604,2025-07-11 17:33:04,Mobile,sidebar,banner,485565,10015,1,US,682,4fcc0e47-7cac-4b7f-be9f-58579e374074,clothing,911.46
78,7323,2025-07-24 18:12:55,Tablet,homepage,video,497257,9927,3,US,683,7b029b5e-c842-4e33-a933-24f264b6433a,electronics,1880.38
71,9913,2025-08-08 13:58:49,Tablet,homepage,carousel,441275,5226,2,US,684,df92ba86-591a-4423-a261-3565297933f1,home_goods,860.76
86,8650,2025-09-03 18:18:49,Tablet,video_pre_roll,banner,557787,9162,1,US,685,010ee9a2-0761-41ee-8e87-e95a7a777855,electronics,3008.16
69,269,2025-08-06 10:06:49,Tablet,video_pre_roll,carousel,435856,6977,1,US,686,d74b873a-4fef-490d-b68e-23e4431d8108,books,352.64
76,5128,2025-07-09 06:55:20,Tablet,sidebar,banner,483411,2677,1,US,687,45c5101b-647c-49d8-b852-3d964f0bd914,electronics,3473.47
37,9932,2025-07-29 03:19:16,Desktop,sidebar,carousel,217794,1392,1,US,688,d1001662-f226-44fc-9a4d-0dfb9e5d8513,home_goods,236.6
67,2128,2025-08-17 21:10:39,Desktop,video_pre_roll,carousel,422655,6691,1,US,689,700abf5d-b9f7-43f0-88ff-0d56c61554aa,electronics,4660.97
1,1795,2025-07-30 13:12:03,Desktop,video_pre_roll,banner,5568,4882,2,US,690,b1a7425a-5660-487c-908d-991db79263f4,books,279.41
59,1637,2025-08-14 12:23:09,Mobile,video_pre_roll,banner,375871,4025,2,US,691,888fbc95-7e43-4228-9ef1-d765bd066796,subscription,467.56
45,7209,2025-08-09 03:02:04,Desktop,video_pre_roll,video,270431,1221,1,US,692,4b6ab999-3686-4324-b616-444c2cd1c98b,electronics,2116.98
62,8207,2025-07-12 21:52:53,Desktop,sidebar,video,393359,3712,2,US,693,2e4dc67a-3a7b-43fb-bc58-1d0b5d83e48d,home_goods,443.9
30,6178,2025-09-10 12:04:39,Tablet,video_pre_roll,banner,169918,5478,1,US,694,06df3c01-01ee-4598-a44d-bd5f64c9c5fb,clothing,1346.35
50,7888,2025-08-12 09:00:42,Tablet,sidebar,banner,305247,6062,1,US,695,13d67e0c-6c6e-4d0b-8872-8cbb6450960d,subscription,1122.15
73,9791,2025-08-20 10:04:52,Tablet,sidebar,banner,459168,8878,1,US,696,4b24d611-31e0-43a2-b673-868ce87c51df,subscription,482.21
95,4508,2025-07-05 02:36:09,Mobile,video_pre_roll,video,616663,4819,2,US,697,70650fd1-1a25-40de-93d1-238a6ea3fd42,subscription,510.37
50,3488,2025-07-10 16:25:24,Desktop,sidebar,banner,305062,1798,1,US,698,105514f2-2390-4c2c-9c54-9ddbc0d47f56,clothing,363.91
27,7898,2025-08-31 18:07:54,Mobile,video_pre_roll,video,151974,3409,2,US,699,3bab0cc1-9138-4875-88b0-d4e6c1f59866,books,147.59
27,8720,2025-07-23 18:54:06,Tablet,homepage,video,157210,6873,1,US,700,3c5bd85a-0aeb-44ce-8597-d520f546382d,subscription,1384.66
5,86,2025-08-13 01:42:36,Tablet,homepage,video,30672,12050,1,US,701,59adbdd1-4795-4bb4-9697-908becfdb1d0,electronics,5333.58
63,7508,2025-07-11 01:32:07,Tablet,video_pre_roll,carousel,395196,5247,1,US,702,99cede77-fb6d-4685-b265-ae0d4f0ee4cc,electronics,967.8
